dataset	leaf_size	metric	eps	min_samples	nmi
cure-t2-500n-5D-7S	50	manhattan	0.3	2	0.7182036372066113
elly2_d4_c40	50	manhattan	0.3	2	0.4585122636443272
elly0_d2_c7	50	manhattan	0.3	2	0.009653364278852982
3d-10c-no2	50	manhattan	0.3	2	0.07976751467227104
2d-3c-no123	50	manhattan	0.3	2	0.0063215677936141225
cure-t2-500n-5D-5S	50	manhattan	0.3	2	0.7582165476602739
complex9	50	manhattan	0.3	2	0.003462633655514544
2d-10c-no0	50	manhattan	0.3	2	0.595624373231022
disk-3000n	50	manhattan	0.3	2	0.1933824334304851
2d-5c-no0	50	manhattan	0.3	2	0.410422314810425
elly0_d4_c5	50	manhattan	0.3	2	0.6429512951057053
elly0_d3_c10	50	manhattan	0.3	2	0.03412748797357965
cure-t2-500n-5D-1S	50	manhattan	0.3	2	0.7257220592895803
iono	50	manhattan	0.3	2	0.017055910155762032
twenty	50	manhattan	0.3	2	0.7333549939270254
cure-t1-500n-4D-5S	50	manhattan	0.3	2	0.7602253380936089
2d-4c-no4	50	manhattan	0.3	2	0.4321204699515824
elly0_d4_c2	50	manhattan	0.3	2	0.39271368959301367
cure-t0-500n-3D-1S	50	manhattan	0.3	2	1.0
iris	50	manhattan	0.3	2	0.32738674881536856
2d-40c-no0	50	manhattan	0.3	2	0.7938813643755803
cure-t0-500n-4D-2S	50	manhattan	0.3	2	1.0
cure-t1-500n-4D-3S	50	manhattan	0.3	2	0.7597155650650722
elly1_d4_c2	50	manhattan	0.3	2	0.6320684968589496
elly1_d3_c30	50	manhattan	0.3	2	0.3223416444870693
cure-t0-500n-4D-6S	50	manhattan	0.3	2	1.0
elly0_d4_c20	50	manhattan	0.3	2	0.32059699616262227
sizes3	50	manhattan	0.3	2	0.23900557536618583
2d-40c-no1	50	manhattan	0.3	2	0.8085026082331261
4d-35c-no0	50	manhattan	0.3	2	0.001797109366252969
long1	50	manhattan	0.3	2	0.9656191727634801
spherical_5_2	50	manhattan	0.3	2	0.382194447042699
DS-850	50	manhattan	0.3	2	0.9238084610807781
lsun	50	manhattan	0.3	2	0.8262831725344142
gaussians1	50	manhattan	0.3	2	1.0
cure-t0-500n-3D-3S	50	manhattan	0.3	2	1.0
4d-12c-no1	50	manhattan	0.3	2	0.0074218827202912705
ecoli	50	manhattan	0.3	2	0.13198854012152525
long3	50	manhattan	0.3	2	0.9621677414205388
2d-20c-no2	50	manhattan	0.3	2	0.6461461661920644
cure-t0-500n-5D-7S	50	manhattan	0.3	2	1.0
cuboids	50	manhattan	0.3	2	1.0
elly1_d3_c40	50	manhattan	0.3	2	0.2740486529473666
3d-10c-no0	50	manhattan	0.3	2	0.02440396116911545
square1	50	manhattan	0.3	2	0.30466686489395767
elly0_d4_c15	50	manhattan	0.3	2	0.1699035301854667
cure-t1-500n-3D-2S	50	manhattan	0.3	2	0.9525390752899274
haberman	50	manhattan	0.3	2	0.07111995468171899
3d-7c-no2	50	manhattan	0.3	2	0.015169055049987449
3MC	50	manhattan	0.3	2	0.41597690098179596
cure-t0-500n-4D-1S	50	manhattan	0.3	2	1.0
elly2_d3_c35	50	manhattan	0.3	2	0.26606969522694435
3d-5c-no2	50	manhattan	0.3	2	0.009582916925371823
2d-15c-no0	50	manhattan	0.3	2	0.619803594062291
elly0_d4_c7	50	manhattan	0.3	2	0.6757416693179564
elly0_d2_c35	50	manhattan	0.3	2	0.0722911150313502
2d-5c-no1	50	manhattan	0.3	2	0.34441117620332573
elly0_d3_c40	50	manhattan	0.3	2	0.2605537198764478
2d-2c-no0	50	manhattan	0.3	2	0.1953358497022414
cure-t1-500n-3D-4S	50	manhattan	0.3	2	0.9298068064659096
tae	50	manhattan	0.3	2	0.2955844544834233
elly0_d4_c25	50	manhattan	0.3	2	0.2995021546199834
cure-t0-500n-4D-7S	50	manhattan	0.3	2	1.0
dense-disk-5000	50	manhattan	0.3	2	0.36532756738969174
elly2_d4_c20	50	manhattan	0.3	2	0.5298280632606663
2d-15c-no2	50	manhattan	0.3	2	0.5840780230274054
elly1_d2_c17	50	manhattan	0.3	2	0.001998776363363616
elly1_d2_c25	50	manhattan	0.3	2	0.01696696220030956
4d-40c-no1	50	manhattan	0.3	2	0.0018890893346653638
atom	50	manhattan	0.3	2	0.00955455863757573
cure-t0-500n-5D-3S	50	manhattan	0.3	2	1.0
complex8	50	manhattan	0.3	2	0.0014454180203113357
cure-t1-500n-3D-5S	50	manhattan	0.3	2	0.968877596727628
pmf	50	manhattan	0.3	2	0.2066340489502321
elly0_d2_c25	50	manhattan	0.3	2	0.09987406521463871
simplex	50	manhattan	0.3	2	1.0
elly1_d4_c35	50	manhattan	0.3	2	0.4828967830642072
2d-25c-no2	50	manhattan	0.3	2	0.6826790244570154
elly2_d3_c5	50	manhattan	0.3	2	0.5409925600428617
DS-577	50	manhattan	0.3	2	0.8137696017921302
cure-t2-500n-5D-2S	50	manhattan	0.3	2	0.7568658261901994
elly2_d4_c25	50	manhattan	0.3	2	0.42754465512605394
elly1_d3_c7	50	manhattan	0.3	2	0.0908660869919799
target	50	manhattan	0.3	2	1.0000000000000002
fourty	50	manhattan	0.3	2	0.6343920216455778
elly0_d2_c5	50	manhattan	0.3	2	0.014453268259094237
cure-t2-500n-4D-3S	50	manhattan	0.3	2	0.7689708518487812
cure-t1-500n-5D-5S	50	manhattan	0.3	2	0.7242314449907362
2d-10c-no1	50	manhattan	0.3	2	0.3566372948791013
3d-15c-no0	50	manhattan	0.3	2	0.04335087320971824
aml28	50	manhattan	0.3	2	0.2647917965246343
elly1_d2_c10	50	manhattan	0.3	2	0.004379014131316887
spherical_6_2	50	manhattan	0.3	2	0.40643443440463267
elly0_d2_c30	50	manhattan	0.3	2	0.07627186291570766
cure-t1-500n-3D-3S	50	manhattan	0.3	2	0.8843640554417347
3d-5c-no0	50	manhattan	0.3	2	0.023697593641688032
elly0_d2_c20	50	manhattan	0.3	2	0.1271700325949106
3d-5c-no1	50	manhattan	0.3	2	0.04502955890099596
elly0_d4_c17	50	manhattan	0.3	2	0.18127345294105
3-spiral	50	manhattan	0.3	2	0.1709505034253001
disk-1000n	50	manhattan	0.3	2	0.16951045678820137
elly0_d3_c12	50	manhattan	0.3	2	0.03492300352502288
elly0_d4_c40	50	manhattan	0.3	2	0.32464438992547495
elly0_d4_c35	50	manhattan	0.3	2	0.2898052055062843
3d-15c-no2	50	manhattan	0.3	2	0.04881796593254699
elly0_d3_c5	50	manhattan	0.3	2	0.061048675452573815
elly0_d3_c17	50	manhattan	0.3	2	0.07867911762764174
triangle2	50	manhattan	0.3	2	0.26476056685632815
shapes	50	manhattan	0.3	2	0.9976541185796122
cure-t0-500n-5D-4S	50	manhattan	0.3	2	1.0
elly1_d2_c12	50	manhattan	0.3	2	0.0023479733662529682
3d-2c-no1	50	manhattan	0.3	2	0.016766647196212812
elly2_d2_c25	50	manhattan	0.3	2	0.1020697127127508
xclara	50	manhattan	0.3	2	0.13400925021274823
sizes1	50	manhattan	0.3	2	0.29071541835020875
square5	50	manhattan	0.3	2	0.28173550660027025
2d-25c-no1	50	manhattan	0.3	2	0.730041771005445
3d-30c-no2	50	manhattan	0.3	2	0.15350762247118496
4d-20c-no1	50	manhattan	0.3	2	0.003289131915783091
cure-t2-500n-3D-5S	50	manhattan	0.3	2	0.9369655668042922
cure-t0-500n-4D-4S	50	manhattan	0.3	2	1.0
elly1_d2_c20	50	manhattan	0.3	2	0.07978022346569133
cure-t2-500n-3D-6S	50	manhattan	0.3	2	0.8289999934557206
square2	50	manhattan	0.3	2	0.30309465283761944
glass	50	manhattan	0.3	2	0.1136590671730179
elly2_d3_c40	50	manhattan	0.3	2	0.18925732870343637
elly0_d2_c10	50	manhattan	0.3	2	0.002938378414481272
dense-disk-3000	50	manhattan	0.3	2	0.20214001806083048
2d-30c-no2	50	manhattan	0.3	2	0.6719162514785997
longsquare	50	manhattan	0.3	2	0.37349158563412
ds850	50	manhattan	0.3	2	0.9238084610807781
2d-30c-no1	50	manhattan	0.3	2	0.7482434539079693
elly2_d3_c2	50	manhattan	0.3	2	0.5750178531928255
cure-t0-500n-3D-7S	50	manhattan	0.3	2	1.0
cure-t1-2000n-2D	50	manhattan	0.3	2	0.61913352103001
hypercube	50	manhattan	0.3	2	1.0
elly1_d3_c35	50	manhattan	0.3	2	0.3198229976041742
4d-10c-no1	50	manhattan	0.3	2	0.010057175316232125
R15	50	manhattan	0.3	2	0.8731494805651966
elly1_d2_c40	50	manhattan	0.3	2	0.0076537414035898095
elly2_d4_c15	50	manhattan	0.3	2	0.1821980183324554
cure-t0-500n-3D-6S	50	manhattan	0.3	2	1.0
elly1_d3_c2	50	manhattan	0.3	2	0.8110678072500959
elly2_d3_c20	50	manhattan	0.3	2	0.3542096022121754
elly0_d3_c2	50	manhattan	0.3	2	0.138092301934831
2d-20c-no1	50	manhattan	0.3	2	0.5896304449964384
2d-7c-no1	50	manhattan	0.3	2	0.4971947465521001
triangle1	50	manhattan	0.3	2	0.47962498179901447
elly0_d3_c25	50	manhattan	0.3	2	0.3568700032012014
elly2_d4_c12	50	manhattan	0.3	2	0.22539946657277904
3d-7c-no0	50	manhattan	0.3	2	0.03200820169920644
2d-2c-no2	50	manhattan	0.3	2	0.20772948791912663
elly2_d4_c5	50	manhattan	0.3	2	0.05109932314820649
elly0_d4_c30	50	manhattan	0.3	2	0.3162689007722028
elly0_d3_c15	50	manhattan	0.3	2	0.08616441377696443
cure-t1-500n-3D-6S	50	manhattan	0.3	2	0.886813682132909
2d-5c-no2	50	manhattan	0.3	2	0.28785106390552084
elliptical_10_2	50	manhattan	0.3	2	0.3781539670071878
2sp2glob	50	manhattan	0.3	2	0.5954344162415147
cure-t2-500n-4D-2S	50	manhattan	0.3	2	0.7665288980070336
cure-t2-500n-4D-5S	50	manhattan	0.3	2	0.7678333853520569
zoo	50	manhattan	0.3	2	0.46353001579672404
long2	50	manhattan	0.3	2	0.9557765675281049
elly0_d3_c35	50	manhattan	0.3	2	0.23369891551080124
cure-t1-500n-5D-6S	50	manhattan	0.3	2	0.7510780126523726
elly1_d4_c25	50	manhattan	0.3	2	0.5008737078917519
2d-12c-no0	50	manhattan	0.3	2	0.6020363580141133
elly2_d4_c30	50	manhattan	0.3	2	0.45161895640719685
cure-t1-500n-5D-3S	50	manhattan	0.3	2	0.7270113814478945
cure-t2-500n-4D-6S	50	manhattan	0.3	2	0.7663520005464781
elly1_d4_c5	50	manhattan	0.3	2	0.4597115771427439
cure-t1-500n-3D-1S	50	manhattan	0.3	2	0.9754572684551681
2d-10c-no2	50	manhattan	0.3	2	0.4741942513145237
tetra	50	manhattan	0.3	2	0.32770537907160846
cure-t1-500n-5D-4S	50	manhattan	0.3	2	0.734903286693062
2d-30c-no0	50	manhattan	0.3	2	0.7358026844819648
square4	50	manhattan	0.3	2	0.2922507479432534
elly0_d3_c30	50	manhattan	0.3	2	0.27630179875088734
impossible	50	manhattan	0.3	2	0.7828371612929852
disk-4500n	50	manhattan	0.3	2	0.1880508908894115
cure-t2-500n-5D-4S	50	manhattan	0.3	2	0.707627479752042
cure-t2-500n-3D-3S	50	manhattan	0.3	2	0.8444332086820633
cure-t0-500n-3D-4S	50	manhattan	0.3	2	1.0
elly2_d3_c12	50	manhattan	0.3	2	0.1402600335243169
sizes2	50	manhattan	0.3	2	0.27110463562895587
elly1_d4_c40	50	manhattan	0.3	2	0.40716926035101214
cure-t0-2000n-2D	50	manhattan	0.3	2	1.0
elly2_d2_c15	50	manhattan	0.3	2	0.002360274210055583
disk-4000n	50	manhattan	0.3	2	0.14357182169373583
3d-25c-no1	50	manhattan	0.3	2	0.06937582887182317
3d-7c-no1	50	manhattan	0.3	2	0.02956780160657249
3d-2c-no0	50	manhattan	0.3	2	0.01634353535344067
2d-7c-no2	50	manhattan	0.3	2	0.5385857789531044
3d-25c-no0	50	manhattan	0.3	2	0.08462647886806052
3d-30c-no1	50	manhattan	0.3	2	0.12124434082110398
sizes5	50	manhattan	0.3	2	0.19304505564558005
cure-t2-500n-4D-4S	50	manhattan	0.3	2	0.7723244880488586
elly0_d4_c12	50	manhattan	0.3	2	0.2461280531687621
3d-20c-no1	50	manhattan	0.3	2	0.08400003734396054
elly2_d3_c7	50	manhattan	0.3	2	0.17896880507715415
zelnik4	50	manhattan	0.3	2	0.8433531345569784
cure-t2-500n-2D-1S	50	manhattan	0.3	2	0.5361740236914784
elly2_d3_c10	50	manhattan	0.3	2	0.1381648728474229
elly2_d2_c35	50	manhattan	0.3	2	0.024547558799136508
square3	50	manhattan	0.3	2	0.2993869573424414
3d-40c-no1	50	manhattan	0.3	2	0.15435870513698927
elly2_d2_c17	50	manhattan	0.3	2	0.00053976866711427
elly1_d3_c12	50	manhattan	0.3	2	0.12520543248988195
cure-t1-500n-5D-2S	50	manhattan	0.3	2	0.7786991757618633
3d-15c-no1	50	manhattan	0.3	3	0.007675438929824559
elly2_d4_c10	50	manhattan	0.3	3	0.17803372833907224
chainlink	50	manhattan	0.3	3	1.0
elly0_d2_c12	50	manhattan	0.3	3	0.004680092823296715
elly1_d3_c25	50	manhattan	0.3	3	0.22999805018311814
threenorm	50	manhattan	0.3	3	0.0831206752834178
cure-t2-500n-5D-3S	50	manhattan	0.3	3	0.7112527734005079
3d-25c-no2	50	manhattan	0.3	3	0.014084683224120728
engytime	50	manhattan	0.3	3	0.017485881809550363
elly2_d3_c30	50	manhattan	0.3	3	0.3236650542359739
elly1_d4_c12	50	manhattan	0.3	3	0.2119335405650976
cure-t0-500n-5D-5S	50	manhattan	0.3	3	1.0
disk-5000n	50	manhattan	0.3	3	0.1497970467530535
d31	50	manhattan	0.3	3	0.6573704735250556
elly1_d4_c20	50	manhattan	0.3	3	0.395299829592799
cure-t2-500n-3D-4S	50	manhattan	0.3	3	0.8407268483043656
elly1_d3_c17	50	manhattan	0.3	3	0.082741937729886
2d-7c-no0	50	manhattan	0.3	3	0.4325322483211863
cure-t1-500n-4D-1S	50	manhattan	0.3	3	0.8287562955311503
cure-t1-500n-4D-4S	50	manhattan	0.3	3	0.7981919033522397
cure-t1-500n-4D-6S	50	manhattan	0.3	3	0.8149230834660902
elly2_d3_c25	50	manhattan	0.3	3	0.3301353459580644
rings	50	manhattan	0.3	3	0.4005777293203377
sizes4	50	manhattan	0.3	3	0.1780638135274563
blobs	50	manhattan	0.3	3	0.4755991963083451
3d-10c-no1	50	manhattan	0.3	3	0.011427088375307108
elly2_d2_c40	50	manhattan	0.3	3	0.014497066192695873
elly0_d4_c10	50	manhattan	0.3	3	0.3440541595419829
2d-4c-no9	50	manhattan	0.3	3	0.41572955514855864
2d-25c-no0	50	manhattan	0.3	3	0.6859187319206729
cure-t0-500n-5D-6S	50	manhattan	0.3	3	1.0
3d-40c-no0	50	manhattan	0.3	3	0.014309591828909455
cure-t2-500n-4D-7S	50	manhattan	0.3	3	0.7897530169924265
cure-t0-500n-4D-5S	50	manhattan	0.3	3	1.0
elly1_d3_c10	50	manhattan	0.3	3	0.06730503854101952
elly2_d4_c7	50	manhattan	0.3	3	0.038379282687896296
cure-t2-500n-4D-1S	50	manhattan	0.3	3	0.7996105714335324
hepta	50	manhattan	0.3	3	0.37875760457023294
3d-20c-no2	50	manhattan	0.3	3	0.008234266810778972
elly1_d2_c35	50	manhattan	0.3	3	0.005287531785054293
cure-t2-4k	50	manhattan	0.3	3	0.5812759976212708
elly1_d4_c10	50	manhattan	0.3	3	0.35143361951021307
2d-4c	50	manhattan	0.3	3	0.5747169808112772
elly1_d3_c5	50	manhattan	0.3	3	0.11153328008496602
elly1_d4_c7	50	manhattan	0.3	3	0.33898860677936316
2d-10c	50	manhattan	0.3	3	0.5690342500421434
cure-t0-500n-3D-5S	50	manhattan	0.3	3	1.0
cure-t1-500n-3D-7S	50	manhattan	0.3	3	0.9525123689745126
spiral	50	manhattan	0.3	3	1.0
cure-t0-500n-4D-3S	50	manhattan	0.3	3	1.0
cure-t1-500n-5D-7S	50	manhattan	0.3	3	0.7316215619063512
cure-t1-500n-4D-2S	50	manhattan	0.3	3	0.8206351709107014
ds577	50	manhattan	0.3	3	0.8229838270801496
spiralsquare	50	manhattan	0.3	3	0.7725236980335075
elly1_d4_c15	50	manhattan	0.3	3	0.17774166286382725
elly0_d2_c15	50	manhattan	0.3	3	0.0017286418369154293
2d-12c-no1	50	manhattan	0.3	3	0.5474832510802308
xor	50	manhattan	0.3	3	0.06772249654330617
cure-t2-500n-5D-6S	50	manhattan	0.3	3	0.7322871445723312
cure-t1-500n-5D-1S	50	manhattan	0.3	3	0.7657670663371797
3d-20c-no0	50	manhattan	0.3	3	0.005507618052421443
elly2_d3_c17	50	manhattan	0.3	3	0.08826954669656426
cure-t2-500n-3D-2S	50	manhattan	0.3	3	0.9035905134404224
cure-t1-500n-4D-7S	50	manhattan	0.3	3	0.8054020501096276
2dnormals	50	manhattan	0.3	3	0.05223404027532873
elly2_d2_c30	50	manhattan	0.3	3	0.033846033996019084
elly2_d4_c17	50	manhattan	0.3	3	0.17282869090869818
elly1_d2_c30	50	manhattan	0.3	3	0.07347717085625806
cure-t0-500n-2D-1S	50	manhattan	0.3	3	1.0
elly1_d3_c15	50	manhattan	0.3	3	0.03753817844828877
disk-4600n	50	manhattan	0.3	3	0.08986488242598575
elly1_d2_c15	50	manhattan	0.3	3	0.0008006400717452193
2d-40c-no2	50	manhattan	0.3	3	0.799404956887118
cure-t2-500n-3D-1S	50	manhattan	0.3	3	0.8370795930982983
2d-12c-no2	50	manhattan	0.3	3	0.49172690771675953
cure-t0-500n-5D-1S	50	manhattan	0.3	3	1.0
elly0_d2_c17	50	manhattan	0.3	3	0.0015662866411951738
2d-20c-no0	50	manhattan	0.3	3	0.6557954097244864
cure-t1-500n-2D-1S	50	manhattan	0.3	3	0.9029696147297868
elly1_d3_c20	50	manhattan	0.3	3	0.3063037518037645
elly2_d4_c35	50	manhattan	0.3	3	0.4989888676411925
cure-t2-500n-3D-7S	50	manhattan	0.3	3	0.8573721314530462
3d-40c-no2	50	manhattan	0.3	3	0.04098873592030965
st900	50	manhattan	0.3	3	0.6042913383932906
elly2_d2_c20	50	manhattan	0.3	3	0.10026965449941898
cure-t0-500n-5D-2S	50	manhattan	0.3	3	1.0
elly1_d2_c7	50	manhattan	0.3	3	0.0040221803923069285
elly2_d3_c15	50	manhattan	0.3	3	0.09674136388384966
elly1_d4_c17	50	manhattan	0.3	3	0.09209292997071192
elly0_d3_c7	50	manhattan	0.3	3	0.02567306680793611
disk-t0-500n-1s	50	manhattan	0.3	3	0.13983412750588692
elly0_d3_c20	50	manhattan	0.3	3	0.314671285772223
2d-2c-no1	50	manhattan	0.3	3	0.2598445164871444
elly1_d4_c30	50	manhattan	0.3	3	0.39976653636697945
2d-15c-no1	50	manhattan	0.3	3	0.5563373681775283
cure-t0-500n-3D-2S	50	manhattan	0.3	3	1.0
3d-30c-no0	50	manhattan	0.3	3	0.014675736850557853
elly0_d2_c40	50	manhattan	0.3	3	0.0347279445906247
cure-t2-500n-5D-7S	50	manhattan	0.3	3	0.7112012011853482
elly2_d4_c40	50	manhattan	0.3	3	0.4273586507572876
elly0_d2_c7	50	manhattan	0.3	3	0.009653364278852982
3d-10c-no2	50	manhattan	0.3	3	0.010377624674862279
2d-3c-no123	50	manhattan	0.3	3	0.0063215677936141225
cure-t2-500n-5D-5S	50	manhattan	0.3	3	0.7670977987931357
2d-10c-no0	50	manhattan	0.3	3	0.5826117639849306
disk-3000n	50	manhattan	0.3	3	0.20903832562038896
2d-5c-no0	50	manhattan	0.3	3	0.345133920865432
elly0_d4_c5	50	manhattan	0.3	3	0.652168301034199
elly0_d3_c10	50	manhattan	0.3	3	0.025372259289623025
cure-t2-500n-5D-1S	50	manhattan	0.3	3	0.7265388772758196
twenty	50	manhattan	0.3	3	0.7120873063984665
cure-t1-500n-4D-5S	50	manhattan	0.3	3	0.7891495141689536
2d-4c-no4	50	manhattan	0.3	3	0.44404383684895066
elly0_d4_c2	50	manhattan	0.3	3	0.410448386187136
cure-t0-500n-3D-1S	50	manhattan	0.3	3	1.0
iris	50	manhattan	0.3	3	0.31159782621885457
2d-40c-no0	50	manhattan	0.3	3	0.7841499059318803
cure-t0-500n-4D-2S	50	manhattan	0.3	3	1.0
cure-t1-500n-4D-3S	50	manhattan	0.3	3	0.7837715744003613
elly1_d4_c2	50	manhattan	0.3	3	0.6948911527072239
elly1_d3_c30	50	manhattan	0.3	3	0.2888148303043848
cure-t0-500n-4D-6S	50	manhattan	0.3	3	1.0
elly0_d4_c20	50	manhattan	0.3	3	0.3019131285220879
sizes3	50	manhattan	0.3	3	0.1902876716461822
2d-40c-no1	50	manhattan	0.3	3	0.795860179465266
long1	50	manhattan	0.3	3	0.9636176714699963
spherical_5_2	50	manhattan	0.3	3	0.2536935391779188
DS-850	50	manhattan	0.3	3	0.9284059469847813
lsun	50	manhattan	0.3	3	0.8341162855469079
gaussians1	50	manhattan	0.3	3	1.0
cure-t0-500n-3D-3S	50	manhattan	0.3	3	1.0
ecoli	50	manhattan	0.3	3	0.1161309020331512
long3	50	manhattan	0.3	3	0.9637024277265012
2d-20c-no2	50	manhattan	0.3	3	0.6142293329907554
cure-t0-500n-5D-7S	50	manhattan	0.3	3	1.0
cuboids	50	manhattan	0.3	3	1.0
elly1_d3_c40	50	manhattan	0.3	3	0.24701170277992865
square1	50	manhattan	0.3	3	0.25487226104478944
elly0_d4_c15	50	manhattan	0.3	3	0.15317678849513813
cure-t1-500n-3D-2S	50	manhattan	0.3	3	0.9537502522824316
haberman	50	manhattan	0.3	3	0.009579443786935241
3MC	50	manhattan	0.3	3	0.43575323863417126
cure-t0-500n-4D-1S	50	manhattan	0.3	3	1.0
elly2_d3_c35	50	manhattan	0.3	3	0.23640565956419193
2d-15c-no0	50	manhattan	0.3	3	0.5977453141247152
elly0_d4_c7	50	manhattan	0.3	3	0.6811674119160936
elly0_d2_c35	50	manhattan	0.3	3	0.07049741553779236
2d-5c-no1	50	manhattan	0.3	3	0.30921491714288474
elly0_d3_c40	50	manhattan	0.3	3	0.23534583376308632
2d-2c-no0	50	manhattan	0.3	3	0.09464973482841198
cure-t1-500n-3D-4S	50	manhattan	0.3	3	0.9298068064659096
tae	50	manhattan	0.3	3	0.03699094396901766
elly0_d4_c25	50	manhattan	0.3	3	0.2772073079238823
cure-t0-500n-4D-7S	50	manhattan	0.3	3	1.0
dense-disk-5000	50	manhattan	0.3	3	0.4107271120075627
elly2_d4_c20	50	manhattan	0.3	3	0.503135164873735
2d-15c-no2	50	manhattan	0.3	3	0.5606275648508251
elly1_d2_c17	50	manhattan	0.3	3	0.001998776363363616
elly1_d2_c25	50	manhattan	0.3	3	0.015843519773797218
cure-t0-500n-5D-3S	50	manhattan	0.3	3	1.0
cure-t1-500n-3D-5S	50	manhattan	0.3	3	0.964111569497192
pmf	50	manhattan	0.3	3	0.0970885894094489
elly0_d2_c25	50	manhattan	0.3	3	0.09774788271485924
simplex	50	manhattan	0.3	3	1.0
elly1_d4_c35	50	manhattan	0.3	3	0.46207369598652587
2d-25c-no2	50	manhattan	0.3	3	0.6506453469002097
elly2_d3_c5	50	manhattan	0.3	3	0.5443387044523137
DS-577	50	manhattan	0.3	3	0.8229838270801496
cure-t2-500n-5D-2S	50	manhattan	0.3	3	0.7568658261901994
elly2_d4_c25	50	manhattan	0.3	3	0.38931702713834343
elly1_d3_c7	50	manhattan	0.3	3	0.07544205951348941
target	50	manhattan	0.3	3	1.0000000000000002
fourty	50	manhattan	0.3	3	0.5484456154193706
elly0_d2_c5	50	manhattan	0.3	3	0.014453268259094237
cure-t2-500n-4D-3S	50	manhattan	0.3	3	0.7861340391109715
cure-t1-500n-5D-5S	50	manhattan	0.3	3	0.7264210293804346
2d-10c-no1	50	manhattan	0.3	3	0.2620423098141534
3d-15c-no0	50	manhattan	0.3	3	0.007701028002133349
aml28	50	manhattan	0.3	3	0.23298901095057464
elly1_d2_c10	50	manhattan	0.3	3	0.004379014131316887
spherical_6_2	50	manhattan	0.3	3	0.30835734713564106
elly0_d2_c30	50	manhattan	0.3	3	0.07047345697057848
cure-t1-500n-3D-3S	50	manhattan	0.3	3	0.8787932336998077
elly0_d2_c20	50	manhattan	0.3	3	0.1260160831908002
elly0_d4_c17	50	manhattan	0.3	3	0.15964361252124182
3-spiral	50	manhattan	0.3	3	0.16249539825788847
disk-1000n	50	manhattan	0.3	3	0.16360038571978175
elly0_d3_c12	50	manhattan	0.3	3	0.022103351389719018
elly0_d4_c40	50	manhattan	0.3	3	0.2892232279148812
elly0_d4_c35	50	manhattan	0.3	3	0.2604819327693321
elly0_d3_c5	50	manhattan	0.3	3	0.039725484706333074
elly0_d3_c17	50	manhattan	0.3	3	0.06348196659437765
triangle2	50	manhattan	0.3	3	0.20926077177529484
shapes	50	manhattan	0.3	3	0.9976541185796122
cure-t0-500n-5D-4S	50	manhattan	0.3	3	1.0
elly1_d2_c12	50	manhattan	0.3	3	0.0023479733662529682
elly2_d2_c25	50	manhattan	0.3	3	0.09849822252517804
xclara	50	manhattan	0.3	3	0.03431657190210332
sizes1	50	manhattan	0.3	3	0.25039296687790047
square5	50	manhattan	0.3	3	0.23995910654018773
2d-25c-no1	50	manhattan	0.3	3	0.7177466643854795
3d-30c-no2	50	manhattan	0.3	3	0.0565952715865291
cure-t2-500n-3D-5S	50	manhattan	0.3	3	0.9362452986040618
cure-t0-500n-4D-4S	50	manhattan	0.3	3	1.0
elly1_d2_c20	50	manhattan	0.3	3	0.07887494610050201
cure-t2-500n-3D-6S	50	manhattan	0.3	3	0.8289999934557206
square2	50	manhattan	0.3	3	0.2547981836147231
glass	50	manhattan	0.3	3	0.0366760771562745
elly2_d3_c40	50	manhattan	0.3	3	0.15386904748640223
elly0_d2_c10	50	manhattan	0.3	3	0.002938378414481272
dense-disk-3000	50	manhattan	0.3	3	0.2065905717743046
2d-30c-no2	50	manhattan	0.3	3	0.6345764094108
longsquare	50	manhattan	0.3	3	0.3097520117362828
ds850	50	manhattan	0.3	3	0.9284059469847813
2d-30c-no1	50	manhattan	0.3	3	0.7273617203399416
elly2_d3_c2	50	manhattan	0.3	3	0.6442935607442449
cure-t0-500n-3D-7S	50	manhattan	0.3	3	1.0
cure-t1-2000n-2D	50	manhattan	0.3	3	0.61913352103001
hypercube	50	manhattan	0.3	3	1.0
elly1_d3_c35	50	manhattan	0.3	3	0.2875051398113289
R15	50	manhattan	0.3	3	0.862238900021937
elly1_d2_c40	50	manhattan	0.3	3	0.006259695699593916
elly2_d4_c15	50	manhattan	0.3	3	0.17069262031986604
cure-t0-500n-3D-6S	50	manhattan	0.3	3	1.0
elly1_d3_c2	50	manhattan	0.3	3	0.8609753737765234
elly2_d3_c20	50	manhattan	0.3	3	0.3263885786320826
elly0_d3_c2	50	manhattan	0.3	3	0.14338440221297022
2d-20c-no1	50	manhattan	0.3	3	0.5303547896423314
2d-7c-no1	50	manhattan	0.3	3	0.4847609854768687
triangle1	50	manhattan	0.3	3	0.48769578300208216
elly0_d3_c25	50	manhattan	0.3	3	0.32679050558470346
elly2_d4_c12	50	manhattan	0.3	3	0.21699146982455778
2d-2c-no2	50	manhattan	0.3	3	0.14811931535035758
