dataset	n_clusters	init	max_iter	n_init	algorithm	nmi
elly-2d10c13s	25	random	300	10	auto	0.5404395336663074
engytime	25	random	300	10	auto	0.29860491051246646
flame	25	random	300	10	auto	0.32193180876967115
fourty	25	random	300	10	auto	0.9076365302245247
gaussians1	25	random	300	10	auto	0.37087045724369905
glass	25	random	300	10	auto	0.4062598093902374
haberman	25	random	300	10	auto	0.05405239510110555
heart-statlog	25	random	300	10	auto	0.06496801381836728
hepta	25	random	300	10	auto	0.779089023958637
hypercube	25	random	300	10	auto	0.7953120773402366
impossible	25	random	300	10	auto	0.6036473566899264
iono	25	random	300	10	auto	0.2626795740469695
iris	25	random	300	10	auto	0.49395566472627106
jain	25	random	300	10	auto	0.30683487716141467
long1	25	random	300	10	auto	0.36117196193246914
long2	25	random	300	10	auto	0.3575488454005715
long3	25	random	300	10	auto	0.2749726377345353
longsquare	25	random	300	10	auto	0.7182646267945849
lsun	25	random	300	10	auto	0.4953353491409347
pathbased	25	random	300	10	auto	0.48094595739043167
pmf	25	random	300	10	auto	0.5419204356847337
R15	25	random	300	10	auto	0.9234803594941182
rings	25	random	300	10	auto	0.4359890544883842
shapes	25	random	300	10	auto	0.6104363438341407
simplex	25	random	300	10	auto	0.6083899260717165
sizes1	25	random	300	10	auto	0.5634540178420783
sizes2	25	random	300	10	auto	0.5120725977309492
sizes3	25	random	300	10	auto	0.4644919360402387
sizes4	25	random	300	10	auto	0.4264394605408258
sizes5	25	random	300	10	auto	0.3933335644301089
smile1	25	random	300	10	auto	0.6513174284327095
smile2	25	random	300	10	auto	0.5890700021720482
smile3	25	random	300	10	auto	0.5435982717272411
sonar	25	random	300	10	auto	0.16123175645870627
spherical_4_3	25	random	300	10	auto	0.6076982123439566
spherical_5_2	25	random	300	10	auto	0.6399602140065772
spherical_6_2	25	random	300	10	auto	0.7310158211812866
spiral	25	random	300	10	auto	0.2501120878518762
spiralsquare	25	random	300	10	auto	0.500274990409961
square1	25	random	300	10	auto	0.5795967657037262
square2	25	random	300	10	auto	0.5512545278285343
square3	25	random	300	10	auto	0.530791204650344
square4	25	random	300	10	auto	0.495035702958905
square5	25	random	300	10	auto	0.4416752913750074
st900	25	random	300	10	auto	0.7132821370775166
tae	25	random	300	10	auto	0.14181218472073448
target	25	random	300	10	auto	0.39591656669002406
tetra	25	random	300	10	auto	0.5947554710005734
threenorm	25	random	300	10	auto	0.23263672185667497
thy	25	random	300	10	auto	0.3490207447049122
triangle1	25	random	300	10	auto	0.6191195784693165
triangle2	25	random	300	10	auto	0.5708126575855312
twenty	25	random	300	10	auto	0.9720805292046414
twodiamonds	25	random	300	10	auto	0.3559634988253866
wingnut	25	random	300	10	auto	0.35212472089897495
xclara	25	random	300	10	auto	0.5095085950995473
xor	25	random	300	10	auto	0.342680777123277
zelnik1	25	random	300	10	auto	0.5000988658101015
zelnik2	25	random	300	10	auto	0.5590084870853838
zelnik3	25	random	300	10	auto	0.5112971288085176
zelnik4	25	random	300	10	auto	0.612197319937555
zelnik5	25	random	300	10	auto	0.6025591958440915
zelnik6	25	random	300	10	auto	0.5133475456330602
zoo	25	random	300	10	auto	0.7283532456783121
2d-10c	26	random	300	10	auto	0.8016474337305123
2d-20c-no0	26	random	300	10	auto	0.9405325723246863
2d-3c-no123	26	random	300	10	auto	0.45102187654413733
2d-4c-no4	26	random	300	10	auto	0.5280259237104106
2d-4c-no9	26	random	300	10	auto	0.5746591713962594
2d-4c	26	random	300	10	auto	0.5641916159020405
2dnormals	26	random	300	10	auto	0.2507944890472
2sp2glob	26	random	300	10	auto	0.48563926524928314
3-spiral	26	random	300	10	auto	0.39724968476020467
3MC	26	random	300	10	auto	0.5028398514191897
aggregation	26	random	300	10	auto	0.6814597731201867
aml28	26	random	300	10	auto	0.49656376594352086
atom	26	random	300	10	auto	0.36131705551783894
balance-scale	26	random	300	10	auto	0.19776408353966518
banana	26	random	300	10	auto	0.35176110574905467
blobs	26	random	300	10	auto	0.47659430121840884
cassini	26	random	300	10	auto	0.49159097526288603
chainlink	26	random	300	10	auto	0.354534472517363
circle	26	random	300	10	auto	0.2238228587808856
complex8	26	random	300	10	auto	0.6652966494939051
complex9	26	random	300	10	auto	0.6823550030172775
compound	26	random	300	10	auto	0.6351567777383496
cuboids	26	random	300	10	auto	0.5912951648536146
cure-t0-2000n-2D	26	random	300	10	auto	0.3353777157278635
cure-t1-2000n-2D	26	random	300	10	auto	0.6122803154983087
cure-t2-4k	26	random	300	10	auto	0.6491057868532879
curves1	26	random	300	10	auto	0.35117558667531534
curves2	26	random	300	10	auto	0.35151125394746646
d31	26	random	300	10	auto	0.9114060970315524
dartboard1	26	random	300	10	auto	0.4448296384314971
dartboard2	26	random	300	10	auto	0.45771898433422004
dense-disk-3000	26	random	300	10	auto	0.26183991919218835
dense-disk-5000	26	random	300	10	auto	0.2603015854875596
diamond9	26	random	300	10	auto	0.791817323174949
disk-1000n	26	random	300	10	auto	0.2293047549598209
disk-3000n	26	random	300	10	auto	0.22180757214970243
disk-4000n	26	random	300	10	auto	0.20713101127477662
disk-4500n	26	random	300	10	auto	0.22444645599546198
disk-4600n	26	random	300	10	auto	0.10758990788206498
disk-5000n	26	random	300	10	auto	0.18764429212664308
donut1	26	random	300	10	auto	0.36088264390340535
donut2	26	random	300	10	auto	0.323779977003928
donut3	26	random	300	10	auto	0.5166452893333199
donutcurves	26	random	300	10	auto	0.6023733012496082
dpb	26	random	300	10	auto	0.6073524276310251
dpc	26	random	300	10	auto	0.616312391177977
DS-577	26	random	300	10	auto	0.5143484928308794
DS-850	26	random	300	10	auto	0.6549666085803384
ds2c2sc13	26	random	300	10	auto	0.8032089979819282
ds3c3sc6	26	random	300	10	auto	0.5885609683708452
ds4c2sc8	26	random	300	10	auto	0.7229821206950156
ds577	26	random	300	10	auto	0.5093794153711139
ds850	26	random	300	10	auto	0.6585876007718563
ecoli	26	random	300	10	auto	0.5050171773424473
elliptical_10_2	26	random	300	10	auto	0.8313680190151553
elly-2d10c13s	26	random	300	10	auto	0.5376557294385115
engytime	26	random	300	10	auto	0.29593611365600514
flame	26	random	300	10	auto	0.32087693628895597
fourty	26	random	300	10	auto	0.9060871950061782
gaussians1	26	random	300	10	auto	0.3632626072730578
glass	26	random	300	10	auto	0.41703003564389285
haberman	26	random	300	10	auto	0.05536148906487927
heart-statlog	26	random	300	10	auto	0.07919046436779965
hepta	26	random	300	10	auto	0.7824112269700687
hypercube	26	random	300	10	auto	0.7866992710928434
impossible	26	random	300	10	auto	0.5967127239050185
iono	26	random	300	10	auto	0.26179425967386527
iris	26	random	300	10	auto	0.4931402644906429
jain	26	random	300	10	auto	0.30627952969841543
long1	26	random	300	10	auto	0.356951388595558
long2	26	random	300	10	auto	0.3490220758083279
long3	26	random	300	10	auto	0.2700997505178625
longsquare	26	random	300	10	auto	0.7159294177791442
lsun	26	random	300	10	auto	0.494739061680949
pathbased	26	random	300	10	auto	0.4987965179550937
pmf	26	random	300	10	auto	0.5459400266653883
R15	26	random	300	10	auto	0.9228687528351329
rings	26	random	300	10	auto	0.42636627245543934
shapes	26	random	300	10	auto	0.6068171333137771
simplex	26	random	300	10	auto	0.6030121564013678
sizes1	26	random	300	10	auto	0.5632711663802921
sizes2	26	random	300	10	auto	0.5129722673976984
sizes3	26	random	300	10	auto	0.45901906950384735
sizes4	26	random	300	10	auto	0.42369628991522584
sizes5	26	random	300	10	auto	0.3812127142353429
smile1	26	random	300	10	auto	0.6103012921592033
smile2	26	random	300	10	auto	0.5816226471218446
smile3	26	random	300	10	auto	0.5531677271989615
sonar	26	random	300	10	auto	0.1382933334742308
spherical_4_3	26	random	300	10	auto	0.600860682626302
spherical_5_2	26	random	300	10	auto	0.6217217579629826
spherical_6_2	26	random	300	10	auto	0.7183013650893122
spiral	26	random	300	10	auto	0.26979667604525004
spiralsquare	26	random	300	10	auto	0.5204253927572936
square1	26	random	300	10	auto	0.575266484675889
square2	26	random	300	10	auto	0.5530131694760573
square3	26	random	300	10	auto	0.5305508918586719
square4	26	random	300	10	auto	0.4948185038389139
square5	26	random	300	10	auto	0.4344805004855767
st900	26	random	300	10	auto	0.7081585456040557
tae	26	random	300	10	auto	0.150204236295427
target	26	random	300	10	auto	0.395642125236562
tetra	26	random	300	10	auto	0.5998187419034267
threenorm	26	random	300	10	auto	0.2360763592481271
thy	26	random	300	10	auto	0.3393261064656239
triangle1	26	random	300	10	auto	0.604618605125428
triangle2	26	random	300	10	auto	0.5622120567418479
twenty	26	random	300	10	auto	0.9690014835103228
twodiamonds	26	random	300	10	auto	0.3547804436455138
wingnut	26	random	300	10	auto	0.35445922070588726
xclara	26	random	300	10	auto	0.50883602926665
xor	26	random	300	10	auto	0.3603260591950876
zelnik1	26	random	300	10	auto	0.49771385366863274
zelnik2	26	random	300	10	auto	0.5429482893538002
zelnik3	26	random	300	10	auto	0.5135780892918963
zelnik4	26	random	300	10	auto	0.6010686688815772
zelnik5	26	random	300	10	auto	0.5989784006153575
zelnik6	26	random	300	10	auto	0.49444854386755543
zoo	26	random	300	10	auto	0.7350650798183755
2d-10c	27	random	300	10	auto	0.8091707202341452
2d-20c-no0	27	random	300	10	auto	0.9403096938787846
2d-3c-no123	27	random	300	10	auto	0.4519160958480286
2d-4c-no4	27	random	300	10	auto	0.5378883828810782
2d-4c-no9	27	random	300	10	auto	0.5690097854904148
2d-4c	27	random	300	10	auto	0.5605115980269063
2dnormals	27	random	300	10	auto	0.25301678031379293
2sp2glob	27	random	300	10	auto	0.4765386481098038
3-spiral	27	random	300	10	auto	0.41351769831675816
3MC	27	random	300	10	auto	0.5029211586591308
aggregation	27	random	300	10	auto	0.6789908550274784
aml28	27	random	300	10	auto	0.4954097042673366
atom	27	random	300	10	auto	0.37672133379465805
balance-scale	27	random	300	10	auto	0.20706396245507463
banana	27	random	300	10	auto	0.3495866929027924
blobs	27	random	300	10	auto	0.48379387980310196
cassini	27	random	300	10	auto	0.4874869941591018
chainlink	27	random	300	10	auto	0.35171419473658927
circle	27	random	300	10	auto	0.22774122751372994
complex8	27	random	300	10	auto	0.6671875639432284
complex9	27	random	300	10	auto	0.6748771242686398
compound	27	random	300	10	auto	0.61364004535105
cuboids	27	random	300	10	auto	0.5898119964773777
cure-t0-2000n-2D	27	random	300	10	auto	0.3297488995777799
cure-t1-2000n-2D	27	random	300	10	auto	0.6073253807860554
cure-t2-4k	27	random	300	10	auto	0.6345192408125844
curves1	27	random	300	10	auto	0.3479623806634393
curves2	27	random	300	10	auto	0.3482460239166865
d31	27	random	300	10	auto	0.9156240576071133
dartboard1	27	random	300	10	auto	0.4444703606962865
dartboard2	27	random	300	10	auto	0.448673767046689
dense-disk-3000	27	random	300	10	auto	0.2585299429747233
dense-disk-5000	27	random	300	10	auto	0.24906889734957946
diamond9	27	random	300	10	auto	0.779738786910589
disk-1000n	27	random	300	10	auto	0.23254579254436233
disk-3000n	27	random	300	10	auto	0.2209154519809153
disk-4000n	27	random	300	10	auto	0.20137635881125954
disk-4500n	27	random	300	10	auto	0.21851603253299753
disk-4600n	27	random	300	10	auto	0.10985441820379924
disk-5000n	27	random	300	10	auto	0.18440177908390393
donut1	27	random	300	10	auto	0.3558887475627185
donut2	27	random	300	10	auto	0.3287104038924985
donut3	27	random	300	10	auto	0.5077986686347289
donutcurves	27	random	300	10	auto	0.6065607135575204
dpb	27	random	300	10	auto	0.5990628313144162
dpc	27	random	300	10	auto	0.6076319063958735
DS-577	27	random	300	10	auto	0.5080688000863074
DS-850	27	random	300	10	auto	0.6535256231060678
ds2c2sc13	27	random	300	10	auto	0.7855595120223996
ds3c3sc6	27	random	300	10	auto	0.586075607753011
ds4c2sc8	27	random	300	10	auto	0.7252019921931716
ds577	27	random	300	10	auto	0.5054796284797336
ds850	27	random	300	10	auto	0.6489166750819174
ecoli	27	random	300	10	auto	0.5065869895856836
elliptical_10_2	27	random	300	10	auto	0.8258079770582798
elly-2d10c13s	27	random	300	10	auto	0.5344020603975892
engytime	27	random	300	10	auto	0.2948664195189191
flame	27	random	300	10	auto	0.3264642697772984
fourty	27	random	300	10	auto	0.9295464438019481
gaussians1	27	random	300	10	auto	0.35629234400943716
glass	27	random	300	10	auto	0.395685520306327
haberman	27	random	300	10	auto	0.06458083829612532
heart-statlog	27	random	300	10	auto	0.07271177547560836
hepta	27	random	300	10	auto	0.7568315971244687
hypercube	27	random	300	10	auto	0.7841998764821779
impossible	27	random	300	10	auto	0.5984655478156549
iono	27	random	300	10	auto	0.25717607624004163
iris	27	random	300	10	auto	0.4928154256282743
jain	27	random	300	10	auto	0.30092493208986276
long1	27	random	300	10	auto	0.35981436361043817
long2	27	random	300	10	auto	0.3548412727420951
long3	27	random	300	10	auto	0.2659000504224002
longsquare	27	random	300	10	auto	0.7066155195277616
lsun	27	random	300	10	auto	0.4840224426973683
pathbased	27	random	300	10	auto	0.4812718869067634
pmf	27	random	300	10	auto	0.5431013879313847
R15	27	random	300	10	auto	0.908183794260062
rings	27	random	300	10	auto	0.4335492371958232
shapes	27	random	300	10	auto	0.6126509966541732
simplex	27	random	300	10	auto	0.6039225850336841
sizes1	27	random	300	10	auto	0.5511950382475096
sizes2	27	random	300	10	auto	0.5072527923118835
sizes3	27	random	300	10	auto	0.461808497750458
sizes4	27	random	300	10	auto	0.4123514129937168
sizes5	27	random	300	10	auto	0.3908559630595585
smile1	27	random	300	10	auto	0.6253855538060871
smile2	27	random	300	10	auto	0.5784732461897442
smile3	27	random	300	10	auto	0.5340517548267986
sonar	27	random	300	10	auto	0.20146305769376882
spherical_4_3	27	random	300	10	auto	0.5970384309107596
spherical_5_2	27	random	300	10	auto	0.630129372587106
spherical_6_2	27	random	300	10	auto	0.7172813847026138
spiral	27	random	300	10	auto	0.2521419397761489
spiralsquare	27	random	300	10	auto	0.5092782529544884
square1	27	random	300	10	auto	0.5724449113531208
square2	27	random	300	10	auto	0.5489546719091504
square3	27	random	300	10	auto	0.5202405353309241
square4	27	random	300	10	auto	0.48549629928451055
square5	27	random	300	10	auto	0.4353012151135316
st900	27	random	300	10	auto	0.7114054560382612
tae	27	random	300	10	auto	0.16661850650019389
target	27	random	300	10	auto	0.39768854363880896
tetra	27	random	300	10	auto	0.594141163307152
threenorm	27	random	300	10	auto	0.2264044282801846
thy	27	random	300	10	auto	0.3421163754151397
triangle1	27	random	300	10	auto	0.6022888283484942
triangle2	27	random	300	10	auto	0.5590020100669312
twenty	27	random	300	10	auto	0.9637350843722575
twodiamonds	27	random	300	10	auto	0.3492216998237015
wingnut	27	random	300	10	auto	0.3492461269008385
xclara	27	random	300	10	auto	0.49979915856925294
xor	27	random	300	10	auto	0.383334714583547
zelnik1	27	random	300	10	auto	0.48954133296463276
zelnik2	27	random	300	10	auto	0.553325503585767
zelnik3	27	random	300	10	auto	0.5040203567800499
zelnik4	27	random	300	10	auto	0.5966476087800227
zelnik5	27	random	300	10	auto	0.5959380789582471
zelnik6	27	random	300	10	auto	0.5094953755545035
zoo	27	random	300	10	auto	0.6869899204793194
2d-10c	28	random	300	10	auto	0.7889607395238644
2d-20c-no0	28	random	300	10	auto	0.9379765631113228
2d-3c-no123	28	random	300	10	auto	0.4402620702284762
2d-4c-no4	28	random	300	10	auto	0.5181348860006026
2d-4c-no9	28	random	300	10	auto	0.5774143567787543
2d-4c	28	random	300	10	auto	0.5611071454773133
2dnormals	28	random	300	10	auto	0.24771478436417796
2sp2glob	28	random	300	10	auto	0.49287627173874937
3-spiral	28	random	300	10	auto	0.4304352832022442
3MC	28	random	300	10	auto	0.49475371941933965
aggregation	28	random	300	10	auto	0.6715007113754841
aml28	28	random	300	10	auto	0.487630618173736
atom	28	random	300	10	auto	0.3541792486770041
balance-scale	28	random	300	10	auto	0.20241321518417593
banana	28	random	300	10	auto	0.3454669898767713
blobs	28	random	300	10	auto	0.4800995200708079
cassini	28	random	300	10	auto	0.481468241482205
chainlink	28	random	300	10	auto	0.3474845241118162
circle	28	random	300	10	auto	0.2172967657559806
complex8	28	random	300	10	auto	0.6487332172967346
complex9	28	random	300	10	auto	0.6915275264336428
compound	28	random	300	10	auto	0.6205796258331647
cuboids	28	random	300	10	auto	0.5857769069579776
cure-t0-2000n-2D	28	random	300	10	auto	0.32295916440328065
cure-t1-2000n-2D	28	random	300	10	auto	0.6009501717321882
cure-t2-4k	28	random	300	10	auto	0.6255552664112526
curves1	28	random	300	10	auto	0.3451254815937603
curves2	28	random	300	10	auto	0.3451230608573722
d31	28	random	300	10	auto	0.9076600626209957
dartboard1	28	random	300	10	auto	0.45538290127829006
dartboard2	28	random	300	10	auto	0.45754408030379895
dense-disk-3000	28	random	300	10	auto	0.24544502788630307
dense-disk-5000	28	random	300	10	auto	0.24222850115714623
diamond9	28	random	300	10	auto	0.7800801528382338
disk-1000n	28	random	300	10	auto	0.2198972905211245
disk-3000n	28	random	300	10	auto	0.226462653801322
disk-4000n	28	random	300	10	auto	0.20775549303050195
disk-4500n	28	random	300	10	auto	0.22351981009969285
disk-4600n	28	random	300	10	auto	0.12347522014122733
disk-5000n	28	random	300	10	auto	0.1979602073120995
donut1	28	random	300	10	auto	0.3495362229323296
donut2	28	random	300	10	auto	0.32186121090180575
donut3	28	random	300	10	auto	0.5182180527648406
donutcurves	28	random	300	10	auto	0.5951791833974679
dpb	28	random	300	10	auto	0.5946085970462898
dpc	28	random	300	10	auto	0.6008791234505965
DS-577	28	random	300	10	auto	0.5047111083127505
DS-850	28	random	300	10	auto	0.6550673723731499
ds2c2sc13	28	random	300	10	auto	0.8244467334608113
ds3c3sc6	28	random	300	10	auto	0.5902313160777538
ds4c2sc8	28	random	300	10	auto	0.7074790831560309
